AuthorName1,AuthorID1,AuthorName2,AuthorID2,Num
"Ainsworth, Sarah E.",55147699200,"Zappettini, Shane",55879953900,0
"Ainsworth, Sarah E.",55147699200,"Allen, Colin",7402266863,0
"Ainsworth, Sarah E.",55147699200,"Crain, Stephen",7007177011,0
"Ainsworth, Sarah E.",55147699200,"Garzillo, Carmine",6602745349,0
"Ainsworth, Sarah E.",55147699200,"Trautteur, Giuseppe",15842543900,0
"Ainsworth, Sarah E.",55147699200,"Schanker, Benjamin D.",35090352100,0
"Ainsworth, Sarah E.",55147699200,"Jacquet, Pierre O",24829468600,0
"Ainsworth, Sarah E.",55147699200,"Tessari, Alessia",57221410077,0
"Ainsworth, Sarah E.",55147699200,"Binkofski, Ferdinand",7003382482,0
"Ainsworth, Sarah E.",55147699200,"Hechtman, Lisa A.",55229267600,0
"Ainsworth, Sarah E.",55147699200,"Pornpattananangkul, Narun",55229342400,0
"Ainsworth, Sarah E.",55147699200,"Chiao, Joan Y.",36771521300,0
"Ainsworth, Sarah E.",55147699200,"Humeny, Courtney",55229394900,0
"Ainsworth, Sarah E.",55147699200,"Kelly, Deirdre",57209149200,0
"Ainsworth, Sarah E.",55147699200,"Brook, Andrew",7006081347,0
"Ainsworth, Sarah E.",55147699200,"Murphy, Fionnuala C.",7201558316,0
"Ainsworth, Sarah E.",55147699200,"Ewbank, Michael P.",6603711468,0
"Ainsworth, Sarah E.",55147699200,"Calder, Andrew J.",7102367257,0
"Ainsworth, Sarah E.",55147699200,"Dukes, Amber",55878923400,0
"Ainsworth, Sarah E.",55147699200,"Coulombe, Patrick",37035781700,0
"Ainsworth, Sarah E.",55147699200,"Schaller, Mark",7103217695,0
"Ainsworth, Sarah E.",55147699200,"Murray, Damian R.",24080951100,0
"Ainsworth, Sarah E.",55147699200,"Vandello, Joseph A.",6603477930,0
"Ainsworth, Sarah E.",55147699200,"Hettinger, Vanessa E.",35167919000,0
"Ainsworth, Sarah E.",55147699200,"Waynforth, David",7801390759,0
"Ainsworth, Sarah E.",55147699200,"Jensen, Keith",15845726000,0
"Ainsworth, Sarah E.",55147699200,"Miller, Geoffrey F.",7404979457,0
"Ainsworth, Sarah E.",55147699200,"Glymour, Clark",57204338554,0
"Ainsworth, Sarah E.",55147699200,"Lu, Hongjing",7404843551,0
"Ainsworth, Sarah E.",55147699200,"Schlesinger, Matthew",57223611980,0
"Ainsworth, Sarah E.",55147699200,"Amso, Dima",6506971908,0
"Ainsworth, Sarah E.",55147699200,"Harrell, Maralee",37861263700,0
"Ainsworth, Sarah E.",55147699200,"Nordli, Samuel A.",57195148199,0
"Ainsworth, Sarah E.",55147699200,"Hirt, Edward R.",7003654943,1
"Ainsworth, Sarah E.",55147699200,"Baggs, Edward",57203156326,0
"Ainsworth, Sarah E.",55147699200,"Chemero, Anthony",54790521400,0
"Ainsworth, Sarah E.",55147699200,"Reddy, Rachna B.",56049047000,0
"Ainsworth, Sarah E.",55147699200,"Wellman, Henry M.",7005780787,0
"Ainsworth, Sarah E.",55147699200,"Scharinger, Mathias",24766980400,0
"Ainsworth, Sarah E.",55147699200,"Aggleton, John P.",7005831814,0
"Ainsworth, Sarah E.",55147699200,"Elbau, Immanuel G.",57193729839,0
"Ainsworth, Sarah E.",55147699200,"Binder, Elisabeth B.",7005123219,0
"Ainsworth, Sarah E.",55147699200,"Keijzer, Fred",6602199856,0
"Ainsworth, Sarah E.",55147699200,"Tabb, Kathryn",56223734400,0
"Ainsworth, Sarah E.",55147699200,"Beal, Bree",57220412390,0
"Ainsworth, Sarah E.",55147699200,"Buscema, Massimo",57212649924,0
"Ainsworth, Sarah E.",55147699200,"Hershfield, Hal Ersner",53877524700,0
"Ainsworth, Sarah E.",55147699200,"Alter, Adam Lee",22133243900,0
"Ainsworth, Sarah E.",55147699200,"Kendon, Adam",24600083900,0
"Ainsworth, Sarah E.",55147699200,"Oatley, Keith",7003368077,0
"Ainsworth, Sarah E.",55147699200,"Occhino, Corrine",57190844316,0
"Ainsworth, Sarah E.",55147699200,"Wilcox, Sherman",8320764800,0
"Ainsworth, Sarah E.",55147699200,"Strickland, Brent",49962193300,0
"Ainsworth, Sarah E.",55147699200,"Aristodemo, Valentina",57189071108,0
"Ainsworth, Sarah E.",55147699200,"Kuhn, Jeremy",57190178494,0
"Ainsworth, Sarah E.",55147699200,"Geraci, Carlo",23091037700,0
"Ainsworth, Sarah E.",55147699200,"Wagoner, Brady",22959200100,0
"Ainsworth, Sarah E.",55147699200,"Wermter, Stefan",7003826680,0
"Ainsworth, Sarah E.",55147699200,"Griffiths, Sascha",53879604400,0
"Ainsworth, Sarah E.",55147699200,"Heinrich, Stefan",36903266000,0
"Ainsworth, Sarah E.",55147699200,"Cole, Shana",55522705200,0
"Ainsworth, Sarah E.",55147699200,"Bicknell, Klinton",35767508100,0
"Rinderu, Maria I.",57189369276,"Stein, Dan J.",55769747595,0
"Rinderu, Maria I.",57189369276,"Holt, Lori L.",26643252300,0
"Rinderu, Maria I.",57189369276,"Lotto, Andrew J.",7006276252,0
"Rinderu, Maria I.",57189369276,"Washington, Natalia",56145119500,0
"Rinderu, Maria I.",57189369276,"Kelly, Daniel",35315870500,0
"Rinderu, Maria I.",57189369276,"Godzińska, Ewa Joanna",55954268200,0
"Rinderu, Maria I.",57189369276,"Wróbel, Andrzej",17341642300,0
"Rinderu, Maria I.",57189369276,"Helzer, Erik G.",25927132500,0
"Rinderu, Maria I.",57189369276,"Persaud, Navindra",35761507200,0
"Rinderu, Maria I.",57189369276,"McLeod, Peter",34974362700,0
"Rinderu, Maria I.",57189369276,"Bonato, Mario",23468553800,0
"Rinderu, Maria I.",57189369276,"Zorzi, Marco",7102431895,0
"Rinderu, Maria I.",57189369276,"Umiltà, Carlo",7005333781,0
"Rinderu, Maria I.",57189369276,"Deliens, Gaétane",48861207900,0
"Rinderu, Maria I.",57189369276,"Schwartz, Sophie",55449268800,0
"Rinderu, Maria I.",57189369276,"Peigneux, Philippe",7003878030,0
"Rinderu, Maria I.",57189369276,"Dominey, Peter Ford",7004714357,0
"Rinderu, Maria I.",57189369276,"Staniloiua, Angelica",32868198700,0
"Rinderu, Maria I.",57189369276,"Gelfand, Michele J.",7201803113,0
"Rinderu, Maria I.",57189369276,"Lun, Janetta",22935199900,0
"Rinderu, Maria I.",57189369276,"Gariépy, Jean-François",15753543200,0
"Rinderu, Maria I.",57189369276,"Chang, Steve W. C.",55494250200,0
"Rinderu, Maria I.",57189369276,"Platt, Michael L.",7101732687,0
"Rinderu, Maria I.",57189369276,"Krach, Sören",56738915100,0
"Rinderu, Maria I.",57189369276,"Müller-Pinzler, Laura",55338744000,0
"Rinderu, Maria I.",57189369276,"Westermann, Stefan",35148821200,0
"Rinderu, Maria I.",57189369276,"Paulus, Frieder M.",37026852200,0
"Rinderu, Maria I.",57189369276,"Rietveld, Erik",26430010200,0
"Rinderu, Maria I.",57189369276,"De Haan, Sanneke",35147646200,0
"Rinderu, Maria I.",57189369276,"Denys, Damiaan",56035058700,0
"Rinderu, Maria I.",57189369276,"Grace, Randolph C.",55220531900,0
"Rinderu, Maria I.",57189369276,"Kemp, Simon",7102089128,0
"Rinderu, Maria I.",57189369276,"Houston, Alasdair I.",7102569342,0
"Rinderu, Maria I.",57189369276,"Wiesner, Karoline",7005644798,0
"Rinderu, Maria I.",57189369276,"Feddes, Allard R.",26532735300,0
"Rinderu, Maria I.",57189369276,"Mann, Liesbeth",55520446400,0
"Rinderu, Maria I.",57189369276,"Doosje, Bertjan",6602698835,0
"Rinderu, Maria I.",57189369276,"Friedmanna, Naama",7003570533,0
"Rinderu, Maria I.",57189369276,"Gviona, Aviah",6508272364,0
"Rinderu, Maria I.",57189369276,"Szwed, Marcin",6603595068,0
"Rinderu, Maria I.",57189369276,"Vinckier, Fabien",15520225500,0
"Rinderu, Maria I.",57189369276,"Cohen, Laurent",7403929249,0
"Rinderu, Maria I.",57189369276,"Dehaeneg, Stanislas",7006690890,0
"Rinderu, Maria I.",57189369276,"Von Rueden, Christopher R.",15020096400,0
"Rinderu, Maria I.",57189369276,"Gurven, Michael",6602909086,0
"Rinderu, Maria I.",57189369276,"McNair, Simon",53879909400,0
"Rinderu, Maria I.",57189369276,"Feeney, Aidan",7006159202,0
"Rinderu, Maria I.",57189369276,"Proust, Joëlle",7103077245,0
"Rinderu, Maria I.",57189369276,"Frankish, Keith",6505868459,0
"Rinderu, Maria I.",57189369276,"Narvaez, Darcia",7003444242,0
"Rinderu, Maria I.",57189369276,"Anderson, Rajen A.",56780780200,0
"Rinderu, Maria I.",57189369276,"Ruisch, Benjamin C.",57188982916,0
"Rinderu, Maria I.",57189369276,"Pizarro, David A.",7004624132,0
"Rinderu, Maria I.",57189369276,"Boesch, Christophe",26642873000,0
"Rinderu, Maria I.",57189369276,"Buchtel, Emma E.",57212322905,0
"Rinderu, Maria I.",57189369276,"Korth, Carsten",6603961427,0
"Rinderu, Maria I.",57189369276,"Mandelbaum, Eric",25926582900,0
"Rinderu, Maria I.",57189369276,"Won, Isabel",57215793617,0
"Rinderu, Maria I.",57189369276,"Gross, Steven",35271862100,0
"Rinderu, Maria I.",57189369276,"Quilty-Dunn, Jake",55650254800,0
"Rinderu, Maria I.",57189369276,"Andreoletti, Mattia",57189060071,0
"Rinderu, Maria I.",57189369276,"Rescigno, Maria",7005694273,0
"Rinderu, Maria I.",57189369276,"Baltieri, Manuel",57203370354,0
"Rinderu, Maria I.",57189369276,"Buckley, Christopher L.",56279100400,0
"Rinderu, Maria I.",57189369276,"Folville, Adrien",57197800931,0
"Rinderu, Maria I.",57189369276,"Callender, Craig",56264325000,0
"Rinderu, Maria I.",57189369276,"Marie, Antoine",57210735692,0
"Rinderu, Maria I.",57189369276,"Woodley Of Menie, Michael A.",57194347704,0
"Rinderu, Maria I.",57189369276,"Figueredo, Aurelio José",7006508915,0
"Rinderu, Maria I.",57189369276,"Sarraf, Matthew A.",57196176880,0
"Rinderu, Maria I.",57189369276,"Redish, A. David",6603909202,0
"Rinderu, Maria I.",57189369276,"Kazinka, Rebecca",55595449300,0
"Rinderu, Maria I.",57189369276,"Herman, Alexander B.",55632289700,0
"Rinderu, Maria I.",57189369276,"Tonello, Lucio",24464614600,0
"Rinderu, Maria I.",57189369276,"Giacobbi, Luca",53982972700,0
"Rinderu, Maria I.",57189369276,"Pettenon, Alberto",57200691446,0
"Rinderu, Maria I.",57189369276,"Scuotto, Alessandro",57003057500,0
"Rinderu, Maria I.",57189369276,"Cocchi, Massimo",55526544600,0
"Rinderu, Maria I.",57189369276,"Gabrielli, Fabio",36655577300,0
"Rinderu, Maria I.",57189369276,"Cappello, Glenda",24447987500,0
"Rinderu, Maria I.",57189369276,"Hirst, William",7005120274,0
"Rinderu, Maria I.",57189369276,"Echterhoff, Gerald",57202624304,0
"Rinderu, Maria I.",57189369276,"Jebari, Joseph",57202872496,0
"Rinderu, Maria I.",57189369276,"Ward, Zina B.",57208771868,0
"Rinderu, Maria I.",57189369276,"Machery, Edouard",12775821900,0
"Rinderu, Maria I.",57189369276,"Azevedo, Ruben T.",55199955500,0
"Rinderu, Maria I.",57189369276,"Tsakiris, Manos",8612330500,0
"Rinderu, Maria I.",57189369276,"Fernández-Berrocal, Pablo",6603121863,0
"Rinderu, Maria I.",57189369276,"Cabello, Rosario",55154696300,0
"Rinderu, Maria I.",57189369276,"Gutiérrez-Cobo, María José",57189590991,0
"Rinderu, Maria I.",57189369276,"Freese, Jeremy",57205865660,0
"Rinderu, Maria I.",57189369276,"Olivers, Christian N L",6603803862,0
"Rinderu, Maria I.",57189369276,"Kootstra, Gerrit Jan",35785901800,0
"Rinderu, Maria I.",57189369276,"Rossi, Eleonora",57213429345,0
"Rinderu, Maria I.",57189369276,"Maldonado, Mora",56144505200,0
"Rinderu, Maria I.",57189369276,"Spector, Benjamin",37089624600,0
"Rinderu, Maria I.",57189369276,"Chemla, Emmanuel",26535556100,0
"Rinderu, Maria I.",57189369276,"Park, Joonkoo",23474638100,0
"Rinderu, Maria I.",57189369276,"DeWind, Nick K.",55151359000,0
"Rinderu, Maria I.",57189369276,"Brannon, Elizabeth M.",7004050009,0
"Gershman, Samuel J.",35108983800,"Keven, Nazim",56800842500,0
"Gershman, Samuel J.",35108983800,"Akins, Kathleen A.",55105815400,0
"Gershman, Samuel J.",35108983800,"Mahr, Johannes B.",57201257173,0
"Gershman, Samuel J.",35108983800,"Csibra, Gergely",6701384037,0
"Gershman, Samuel J.",35108983800,"Singh, Manvir",57199045186,0
"Gershman, Samuel J.",35108983800,"Stanford, P. Kyle",7003381297,0
"Gershman, Samuel J.",35108983800,"Zwaan, Rolf A.",7003515240,0
"Gershman, Samuel J.",35108983800,"Etz, Alexander",57163600400,0
"Gershman, Samuel J.",35108983800,"Lucas, Richard E.",7201704229,0
"Gershman, Samuel J.",35108983800,"Donnellan, M. Brent",6701574316,0
"Gershman, Samuel J.",35108983800,"Boyer, Pascal",7201390372,0
"Gershman, Samuel J.",35108983800,"Petersen, Michael Bang",35761369500,0
"Gershman, Samuel J.",35108983800,"Whitehouse, Harvey",15074221200,0
"Gershman, Samuel J.",35108983800,"Rahnev, Dobromir",36708565000,0
"Gershman, Samuel J.",35108983800,"Denison, Rachel N.",54388379000,0
"Gershman, Samuel J.",35108983800,"Jaswal, Vikram K.",6701625158,0
"Gershman, Samuel J.",35108983800,"Akhtar, Nameera",7006680261,0
"Gershman, Samuel J.",35108983800,"Borsboom, Denny",6602919311,0
"Gershman, Samuel J.",35108983800,"Cramer, Angélique O.J.",36169031400,0
"Gershman, Samuel J.",35108983800,"Kalis, Annemarie",6603932142,0
"Gershman, Samuel J.",35108983800,"Anselme, Patrick",16400587300,0
"Gershman, Samuel J.",35108983800,"Güntürkün, Onur",34770716900,0
"Gershman, Samuel J.",35108983800,"Hooks, Katarzyna B.",54794235800,0
"Gershman, Samuel J.",35108983800,"Konsman, Jan Pieter",6603530437,0
"Gershman, Samuel J.",35108983800,"O'Malley, Maureen A.",8567025800,0
"Gershman, Samuel J.",35108983800,"De Dreu, Carsten K.W.",7004919593,0
"Gershman, Samuel J.",35108983800,"Gross, Jörg",57194694526,0
"Gershman, Samuel J.",35108983800,"May, Joshua",35275720900,0
"Gershman, Samuel J.",35108983800,"Brette, Romain",57203633141,0
"Gershman, Samuel J.",35108983800,"Hoerl, Christoph",6505802379,0
"Gershman, Samuel J.",35108983800,"McCormack, Teresa",7007009642,0
"Gershman, Samuel J.",35108983800,"Bastin, Christine",6603615734,0
"Gershman, Samuel J.",35108983800,"Besson, Gabriel",55504459500,0
"Gershman, Samuel J.",35108983800,"Simon, Jessica",36172611200,0
"Gershman, Samuel J.",35108983800,"Delhaye, Emma",57192310708,0
"Gershman, Samuel J.",35108983800,"Geurten, Marie",56387621000,0
"Gershman, Samuel J.",35108983800,"Willems, Sylvie",9044868200,0
"Gershman, Samuel J.",35108983800,"Salmon, Eric",57205017350,0
"Gershman, Samuel J.",35108983800,"Lieder, Falk",57217112896,0
"Gershman, Samuel J.",35108983800,"Griffiths, Thomas L.",35409148500,0
"Gershman, Samuel J.",35108983800,"Cushman, Fiery",8286891500,6
"Gershman, Samuel J.",35108983800,"Tomasello, Michael",7004816726,0
"Gershman, Samuel J.",35108983800,"Veissière, Samuel P. L.",35520414300,0
"Gershman, Samuel J.",35108983800,"Constant, Axel",57201093347,0
"Gershman, Samuel J.",35108983800,"Ramstead, Maxwell J. D.",56986708800,0
"Gershman, Samuel J.",35108983800,"Friston, Karl J.",36080215500,0
"Gershman, Samuel J.",35108983800,"Kirmayer, Laurence J.",7007140515,0
"Gershman, Samuel J.",35108983800,"Gilead, Michael",55093654400,0
"Gershman, Samuel J.",35108983800,"Trope, Yaacov",7004477137,0
"Gershman, Samuel J.",35108983800,"Liberman, Nira",7003316730,0
"Gershman, Samuel J.",35108983800,"Osiurak, François",57189688463,0
"Gershman, Samuel J.",35108983800,"Reynaud, Emanuelle",15056570000,0
"Gershman, Samuel J.",35108983800,"Bell, Adrian V.",24279370500,0
"Gershman, Samuel J.",35108983800,"Demps, Kathryn",54886019400,0
"Gershman, Samuel J.",35108983800,"Frost, Karl",56404324600,0
"Gershman, Samuel J.",35108983800,"Hillis, Vicken",54882119400,0
"Gershman, Samuel J.",35108983800,"Mathew, Sarah",35237764900,0
"Gershman, Samuel J.",35108983800,"Newton, Emily K.",55341954100,0
"Gershman, Samuel J.",35108983800,"Naar, Nicole",56017223700,0
"Gershman, Samuel J.",35108983800,"Newson, Lesley",8855404600,0
"Gershman, Samuel J.",35108983800,"Ross, Cody",55279940900,0
"Gershman, Samuel J.",35108983800,"Carpendale, Jeremy I. M.",6602137442,0
"Gershman, Samuel J.",35108983800,"Lewis, Charlie",7402976047,0
"Gershman, Samuel J.",35108983800,"Gruber, Thibaud",35754631600,0
"Gershman, Samuel J.",35108983800,"Harmon-Jones, Eddie",7003876775,0
"Gershman, Samuel J.",35108983800,"Harmon-Jones, Cindy",6508060643,0
"Gershman, Samuel J.",35108983800,"Parr, Thomas",57194038258,0
"Gershman, Samuel J.",35108983800,"Rhodes, Marjorie",23036943500,0
"Gershman, Samuel J.",35108983800,"Ross, Don",8218830900,0
"Gershman, Samuel J.",35108983800,"Spurrett, David",8628586600,0
"Gershman, Samuel J.",35108983800,"Allen, Robert C.",7404224517,0
"Gershman, Samuel J.",35108983800,"Houston, Alasdair I.",57200734512,0
"Gershman, Samuel J.",35108983800,"Malhotra, Gaurav",14325651500,0
"Gershman, Samuel J.",35108983800,"Hurlemann, René",9742914500,0
"Gershman, Samuel J.",35108983800,"Marsh, Nina",56900829100,0
"Gershman, Samuel J.",35108983800,"Kelsey, Caroline Malory",57193416143,0
"Gershman, Samuel J.",35108983800,"Grossmann, Tobias",23018899700,0
"Gershman, Samuel J.",35108983800,"Fabbro, Franco",7003287462,0
"Gershman, Samuel J.",35108983800,"Crescentini, Cristiano",23481429500,0
"Gershman, Samuel J.",35108983800,"Hardwicke, Tom E.",55937009200,0
"Gershman, Samuel J.",35108983800,"Tessler, Michael Henry",57206294713,0
"Gershman, Samuel J.",35108983800,"Peloquin, Benjamin N.",57208774988,0
"Gershman, Samuel J.",35108983800,"Frank, Michael C.",16432698900,0
"Gershman, Samuel J.",35108983800,"Lightner, Aaron D.",57200014829,0
"Gershman, Samuel J.",35108983800,"Hagen, Edward H.",7102650182,0
"Gershman, Samuel J.",35108983800,"Uleman, James S.",6701665755,0
"Gershman, Samuel J.",35108983800,"Granot, Yael",54785839100,0
"Gershman, Samuel J.",35108983800,"Shimizu, Yuki",7404068334,0
"Gershman, Samuel J.",35108983800,"Nakawake, Yo",56074914300,0
"Gershman, Samuel J.",35108983800,"Jong, Jonathan",55367026800,0
"Gershman, Samuel J.",35108983800,"Campbell, Ruth",55744483000,0
"Gershman, Samuel J.",35108983800,"Woll, Bencie",7004344871,0
"Gershman, Samuel J.",35108983800,"Feingold, Alan",35372759200,0
"Gershman, Samuel J.",35108983800,"Francis, Elaine J.",8908437800,0
"Gershman, Samuel J.",35108983800,"Holekamp, Kay E.",7004002376,0
"Gershman, Samuel J.",35108983800,"Miikkulainen, Risto",7003434895,0
"Gershman, Samuel J.",35108983800,"Jordan, Nancy C.",7006906294,0
"Gershman, Samuel J.",35108983800,"Rinne, Luke",37462105600,0
"Gershman, Samuel J.",35108983800,"Resnick, Ilyse M.",35105750300,0
"Gershman, Samuel J.",35108983800,"Koschmann, Timothy",6603960683,0
"Donnellan, M. Brent",6701574316,"Lourenco, Stella F.",9941748800,0
"Donnellan, M. Brent",6701574316,"Aulet, Lauren S.",57202874547,0
"Donnellan, M. Brent",6701574316,"Ayzenberg, Vladislav",57189223653,0
"Donnellan, M. Brent",6701574316,"Cheung, Chi-Ngai",56735365500,0
"Donnellan, M. Brent",6701574316,"Terbeck, Sylvia",24403035600,0
"Donnellan, M. Brent",6701574316,"Tversky, Barbara",35618434300,0
"Donnellan, M. Brent",6701574316,"D'Souza, Dean",54884418500,0
"Donnellan, M. Brent",6701574316,"Karmiloff-Smith, Annette",7003649617,0
"Donnellan, M. Brent",6701574316,"Ferreira, Fernanda",7103359016,0
"Donnellan, M. Brent",6701574316,"Christianson, Kiel",7003668535,0
"Donnellan, M. Brent",6701574316,"Gerbino, Walter",6701708559,0
"Donnellan, M. Brent",6701574316,"Fantoni, Carlo",6602368985,0
"Donnellan, M. Brent",6701574316,"Arouss, Melana",57216330558,0
"Donnellan, M. Brent",6701574316,"Seewald, Daniel",56825742000,0
"Donnellan, M. Brent",6701574316,"Vranka, Marek",56188307200,0
"Donnellan, M. Brent",6701574316,"Bahník, Štěpán",55199822700,1
"Donnellan, M. Brent",6701574316,"Chouinard-Thuly, Laura",56520312900,0
"Donnellan, M. Brent",6701574316,"Boddez, Yannick",36760570000,0
"Donnellan, M. Brent",6701574316,"Hermans, Dirk",7006843816,0
"Donnellan, M. Brent",6701574316,"Tatone, Denis",56491043100,0
"Donnellan, M. Brent",6701574316,"De Boer, Bart",57210301748,0
"Donnellan, M. Brent",6701574316,"Perlman, Marcus",56292129200,0
"Donnellan, M. Brent",6701574316,"Zenon, Alexandre",24482519700,0
"Donnellan, M. Brent",6701574316,"Olivier, Etienne",7005717918,0
"Donnellan, M. Brent",6701574316,"Andersson, Claes",35986417500,0
"Donnellan, M. Brent",6701574316,"Törnberg, Anton",56089580100,0
"Donnellan, M. Brent",6701574316,"Törnberg, Petter",56089713100,0
"Donnellan, M. Brent",6701574316,"Kossowska, Malgorzata",6602646303,0
"Donnellan, M. Brent",6701574316,"Rydzewska, Klara",56239066000,0
"Donnellan, M. Brent",6701574316,"Fogassi, Leonardo",7004217083,0
"Donnellan, M. Brent",6701574316,"MacDonald, Adam",56145764900,0
"Donnellan, M. Brent",6701574316,"Kay, Aaron C.",7201741106,0
"Donnellan, M. Brent",6701574316,"Analytis, Pantelis P.",56001038500,0
"Donnellan, M. Brent",6701574316,"Moussaïd, Mehdi",26028667700,0
"Donnellan, M. Brent",6701574316,"Artinger, Florian",56071672100,0
"Donnellan, M. Brent",6701574316,"Kämmer, Juliane E.",55753006500,0
"Donnellan, M. Brent",6701574316,"Gigerenzer, Gerd",24368890600,0
"Donnellan, M. Brent",6701574316,"Brogaard, Berit",6506546166,0
"Donnellan, M. Brent",6701574316,"Marlow, Kristian",55903186000,0
"Donnellan, M. Brent",6701574316,"Rice, Kevin",56071605000,0
"Donnellan, M. Brent",6701574316,"Ingram, Gordon P. D.",55139333100,0
"Donnellan, M. Brent",6701574316,"Bruyneel, Sabrina D.",13805653700,0
"Donnellan, M. Brent",6701574316,"Dewitte, Siegfried",56207793700,0
"Donnellan, M. Brent",6701574316,"Fowler, Carol A.",7203060070,0
"Donnellan, M. Brent",6701574316,"Redcay, Elizabeth",8615770000,0
"Donnellan, M. Brent",6701574316,"Rice, Katherine",55810866300,0
"Donnellan, M. Brent",6701574316,"Noles, Nicholaus S.",7801571756,0
"Donnellan, M. Brent",6701574316,"Alicke, Mark",6603351105,0
"Donnellan, M. Brent",6701574316,"Gomeza, Pablo",8954245700,0
"Donnellan, M. Brent",6701574316,"Silinsb, Sarah",55489357300,0
"Donnellan, M. Brent",6701574316,"Cashdan, Elizabeth",6602505320,0
"Donnellan, M. Brent",6701574316,"Móró, Levente",35848956600,0
"Donnellan, M. Brent",6701574316,"Noreika, Valdas",23668497700,0
"Donnellan, M. Brent",6701574316,"Novaes, Catarina Dutilh",21733459000,0
"Donnellan, M. Brent",6701574316,"Simms, Nina",56513614800,0
"Donnellan, M. Brent",6701574316,"Acquaro, Pamela",57223131236,0
"Donnellan, M. Brent",6701574316,"Clément, Fabrice",35726687000,0
"Donnellan, M. Brent",6701574316,"Dukes, Daniel",55386978300,0
"Donnellan, M. Brent",6701574316,"Dahl, Audun",35795232200,0
"Donnellan, M. Brent",6701574316,"Waltzer, Talia",57000384300,0
"Donnellan, M. Brent",6701574316,"Derex, Maxime",37079009300,0
"Donnellan, M. Brent",6701574316,"Fortier-Davy, Martin",57203337997,0
"Donnellan, M. Brent",6701574316,"Gelpi, Rebekah",57216405641,0
"Donnellan, M. Brent",6701574316,"Buchsbaum, Daphna",57206215194,0
"Donnellan, M. Brent",6701574316,"Houkes, Wybo",12241730300,0
"Donnellan, M. Brent",6701574316,"Baran, Nicole M.",56051998500,0
"Donnellan, M. Brent",6701574316,"Bodner, Glen E.",7005995752,0
"Donnellan, M. Brent",6701574316,"Bernstein, Daniel M.",7401750083,0
"Donnellan, M. Brent",6701574316,"Cisek, Paul",6603949184,0
"Donnellan, M. Brent",6701574316,"O'Neill, Kevin",57212307935,0
"Donnellan, M. Brent",6701574316,"Hur, Juyoen",57169663400,0
"Donnellan, M. Brent",6701574316,"Tillman, Rachael M.",57191479233,0
"Donnellan, M. Brent",6701574316,"Isham, Eve A.",6506998644,0
"Donnellan, M. Brent",6701574316,"Ziskin, Elijah M.",57212305350,0
"Donnellan, M. Brent",6701574316,"Peterson, Mary A.",35555178700,0
"Donnellan, M. Brent",6701574316,"Kotchoubey, Boris",7004098687,0
"Donnellan, M. Brent",6701574316,"Mayhew, Estelle M. Y.",42761796400,0
"Donnellan, M. Brent",6701574316,"Zhang, Meng",57199246180,0
"Donnellan, M. Brent",6701574316,"Hudson, Judith A.",7402565800,0
"Donnellan, M. Brent",6701574316,"Patchitt, Joel",57212867837,0
"Donnellan, M. Brent",6701574316,"Shergill, Sukhi S.",35433190700,0
"Donnellan, M. Brent",6701574316,"Yankowitz, Lisa D.",57203241986,0
"Donnellan, M. Brent",6701574316,"Clements, Caitlin C.",55215563700,0
"Donnellan, M. Brent",6701574316,"Choi, Virginia K.",57205315984,0
"Donnellan, M. Brent",6701574316,"Jackson, Joshua C.",57056837000,0
"Donnellan, M. Brent",6701574316,"Coles, Nicholas A.",57207776326,0
"Donnellan, M. Brent",6701574316,"Tiokhin, Leonid",36646819100,0
"Donnellan, M. Brent",6701574316,"Scheel, Anne M.",57202112440,0
"Donnellan, M. Brent",6701574316,"Isager, Peder M.",57201748474,0
"Donnellan, M. Brent",6701574316,"Lakens, Daniël",34167993300,1
"Donnellan, M. Brent",6701574316,"DeScioli, Peter",15841527000,0
"Donnellan, M. Brent",6701574316,"Handfield, Toby",23134280500,0
"Donnellan, M. Brent",6701574316,"Thrasher, John",55030726400,0
"Donnellan, M. Brent",6701574316,"García, Julian",56912635300,0
"Donnellan, M. Brent",6701574316,"Lane, Justin E.",56589422600,0
"Donnellan, M. Brent",6701574316,"Shults, F LeRon",26640697300,0
"Donnellan, M. Brent",6701574316,"Wildman, Wesley J.",15043295600,0
"Donnellan, M. Brent",6701574316,"Campos, Ruth",22133526700,0
"Donnellan, M. Brent",6701574316,"Nieto, Carmen",36752602800,0
"Donnellan, M. Brent",6701574316,"Cardel, Michelle I.",35791582600,0
